base rep M N OS type no group Source
50 6  20 30 0.0945614 PSS NA NA NasiriPSS
50 7  20 30 0.0726316 PSS NA NA NasiriPSS
50 8  20 30 0.100351 PSS NA NA NasiriPSS
50 9  20 30 0.124035 PSS NA NA NasiriPSS
51 0  15 50 0.112952 PSS NA NA NasiriPSS
51 1  15 50 0.14019 PSS NA NA NasiriPSS
51 2  15 50 0.133143 PSS NA NA NasiriPSS
51 3  15 50 0.113333 PSS NA NA NasiriPSS
51 4  15 50 0.13981 PSS NA NA NasiriPSS
51 5  15 50 0.121905 PSS NA NA NasiriPSS
51 6  15 50 0.129143 PSS NA NA NasiriPSS
51 7  15 50 0.122667 PSS NA NA NasiriPSS
51 8  15 50 0.144952 PSS NA NA NasiriPSS
51 9  15 50 0.126667 PSS NA NA NasiriPSS
52 0  15 50 0.112952 PSS NA NA NasiriPSS
52 1  15 50 0.14019 PSS NA NA NasiriPSS
52 2  15 50 0.133143 PSS NA NA NasiriPSS
52 3  15 50 0.113333 PSS NA NA NasiriPSS
52 4  15 50 0.13981 PSS NA NA NasiriPSS
52 5  15 50 0.121905 PSS NA NA NasiriPSS
52 6  15 50 0.129143 PSS NA NA NasiriPSS
52 7  15 50 0.122667 PSS NA NA NasiriPSS
52 8  15 50 0.144952 PSS NA NA NasiriPSS
52 9  15 50 0.126667 PSS NA NA NasiriPSS
53 0  15 50 0.112952 PSS NA NA NasiriPSS
53 1  15 50 0.14019 PSS NA NA NasiriPSS
53 2  15 50 0.133143 PSS NA NA NasiriPSS
53 3  15 50 0.113333 PSS NA NA NasiriPSS
53 4  15 50 0.13981 PSS NA NA NasiriPSS
53 5  15 50 0.121905 PSS NA NA NasiriPSS
53 6  15 50 0.129143 PSS NA NA NasiriPSS
53 7  15 50 0.122667 PSS NA NA NasiriPSS
53 8  15 50 0.144952 PSS NA NA NasiriPSS
53 9  15 50 0.126667 PSS NA NA NasiriPSS
54 0  15 50 0.112952 PSS NA NA NasiriPSS
54 1  15 50 0.14019 PSS NA NA NasiriPSS
54 2  15 50 0.133143 PSS NA NA NasiriPSS
54 3  15 50 0.113333 PSS NA NA NasiriPSS
54 4  15 50 0.13981 PSS NA NA NasiriPSS
54 5  15 50 0.121905 PSS NA NA NasiriPSS
54 6  15 50 0.129143 PSS NA NA NasiriPSS
54 7  15 50 0.122667 PSS NA NA NasiriPSS
54 8  15 50 0.144952 PSS NA NA NasiriPSS
54 9  15 50 0.126667 PSS NA NA NasiriPSS
55 0  15 50 0.112952 PSS NA NA NasiriPSS
55 1  15 50 0.14019 PSS NA NA NasiriPSS
55 2  15 50 0.133143 PSS NA NA NasiriPSS
55 3  15 50 0.113333 PSS NA NA NasiriPSS
55 4  15 50 0.13981 PSS NA NA NasiriPSS
55 5  15 50 0.121905 PSS NA NA NasiriPSS
55 6  15 50 0.129143 PSS NA NA NasiriPSS
55 7  15 50 0.122667 PSS NA NA NasiriPSS
55 8  15 50 0.144952 PSS NA NA NasiriPSS
55 9  15 50 0.126667 PSS NA NA NasiriPSS
56 0  15 50 0.112952 PSS NA NA NasiriPSS
56 1  15 50 0.14019 PSS NA NA NasiriPSS
56 2  15 50 0.133143 PSS NA NA NasiriPSS
56 3  15 50 0.113333 PSS NA NA NasiriPSS
56 4  15 50 0.13981 PSS NA NA NasiriPSS
56 5  15 50 0.121905 PSS NA NA NasiriPSS
56 6  15 50 0.129143 PSS NA NA NasiriPSS
56 7  15 50 0.122667 PSS NA NA NasiriPSS
56 8  15 50 0.144952 PSS NA NA NasiriPSS
56 9  15 50 0.126667 PSS NA NA NasiriPSS
57 0  15 50 0.112952 PSS NA NA NasiriPSS
57 1  15 50 0.14019 PSS NA NA NasiriPSS
57 2  15 50 0.133143 PSS NA NA NasiriPSS
57 3  15 50 0.113333 PSS NA NA NasiriPSS
57 4  15 50 0.13981 PSS NA NA NasiriPSS
57 5  15 50 0.121905 PSS NA NA NasiriPSS
57 6  15 50 0.129143 PSS NA NA NasiriPSS
57 7  15 50 0.122667 PSS NA NA NasiriPSS
57 8  15 50 0.144952 PSS NA NA NasiriPSS
57 9  15 50 0.126667 PSS NA NA NasiriPSS
58 0  15 50 0.112952 PSS NA NA NasiriPSS
58 1  15 50 0.14019 PSS NA NA NasiriPSS
58 2  15 50 0.133143 PSS NA NA NasiriPSS
58 3  15 50 0.113333 PSS NA NA NasiriPSS
58 4  15 50 0.13981 PSS NA NA NasiriPSS
58 5  15 50 0.121905 PSS NA NA NasiriPSS
58 6  15 50 0.129143 PSS NA NA NasiriPSS
58 7  15 50 0.122667 PSS NA NA NasiriPSS
58 8  15 50 0.144952 PSS NA NA NasiriPSS
58 9  15 50 0.126667 PSS NA NA NasiriPSS
59 0  15 50 0.112952 PSS NA NA NasiriPSS
59 1  15 50 0.14019 PSS NA NA NasiriPSS
59 2  15 50 0.133143 PSS NA NA NasiriPSS
59 3  15 50 0.113333 PSS NA NA NasiriPSS
59 4  15 50 0.13981 PSS NA NA NasiriPSS
59 5  15 50 0.121905 PSS NA NA NasiriPSS
59 6  15 50 0.129143 PSS NA NA NasiriPSS
59 7  15 50 0.122667 PSS NA NA NasiriPSS
59 8  15 50 0.144952 PSS NA NA NasiriPSS
59 9  15 50 0.126667 PSS NA NA NasiriPSS
60 0  15 50 0.112952 PSS NA NA NasiriPSS
60 1  15 50 0.14019 PSS NA NA NasiriPSS
60 2  15 50 0.133143 PSS NA NA NasiriPSS
60 3  15 50 0.113333 PSS NA NA NasiriPSS
60 4  15 50 0.13981 PSS NA NA NasiriPSS
60 5  15 50 0.121905 PSS NA NA NasiriPSS
60 6  15 50 0.129143 PSS NA NA NasiriPSS
60 7  15 50 0.122667 PSS NA NA NasiriPSS
60 8  15 50 0.144952 PSS NA NA NasiriPSS
60 9  15 50 0.126667 PSS NA NA NasiriPSS
61 0  20 50 0.0988421 PSS NA NA NasiriPSS
61 1  20 50 0.0877895 PSS NA NA NasiriPSS
61 2  20 50 0.119368 PSS NA NA NasiriPSS
61 3  20 50 0.0941053 PSS NA NA NasiriPSS
61 4  20 50 0.117263 PSS NA NA NasiriPSS
61 5  20 50 0.0957895 PSS NA NA NasiriPSS
61 6  20 50 0.120316 PSS NA NA NasiriPSS
61 7  20 50 0.0884211 PSS NA NA NasiriPSS
61 8  20 50 0.103474 PSS NA NA NasiriPSS
61 9  20 50 0.0948421 PSS NA NA NasiriPSS
62 0  20 50 0.0988421 PSS NA NA NasiriPSS
62 1  20 50 0.0877895 PSS NA NA NasiriPSS
62 2  20 50 0.119368 PSS NA NA NasiriPSS
62 3  20 50 0.0941053 PSS NA NA NasiriPSS
62 4  20 50 0.117263 PSS NA NA NasiriPSS
62 5  20 50 0.0957895 PSS NA NA NasiriPSS
62 6  20 50 0.120316 PSS NA NA NasiriPSS
62 7  20 50 0.0884211 PSS NA NA NasiriPSS
62 8  20 50 0.103474 PSS NA NA NasiriPSS
62 9  20 50 0.0948421 PSS NA NA NasiriPSS
63 0  20 50 0.0988421 PSS NA NA NasiriPSS
63 1  20 50 0.0877895 PSS NA NA NasiriPSS
63 2  20 50 0.119368 PSS NA NA NasiriPSS
63 3  20 50 0.0941053 PSS NA NA NasiriPSS
63 4  20 50 0.117263 PSS NA NA NasiriPSS
63 5  20 50 0.0957895 PSS NA NA NasiriPSS
63 6  20 50 0.120316 PSS NA NA NasiriPSS
63 7  20 50 0.0884211 PSS NA NA NasiriPSS
63 8  20 50 0.103474 PSS NA NA NasiriPSS
63 9  20 50 0.0948421 PSS NA NA NasiriPSS
64 0  20 50 0.0988421 PSS NA NA NasiriPSS
64 1  20 50 0.0877895 PSS NA NA NasiriPSS
64 2  20 50 0.119368 PSS NA NA NasiriPSS
64 3  20 50 0.0941053 PSS NA NA NasiriPSS
64 4  20 50 0.117263 PSS NA NA NasiriPSS
64 5  20 50 0.0957895 PSS NA NA NasiriPSS
64 6  20 50 0.120316 PSS NA NA NasiriPSS
64 7  20 50 0.0884211 PSS NA NA NasiriPSS
64 8  20 50 0.103474 PSS NA NA NasiriPSS
64 9  20 50 0.0948421 PSS NA NA NasiriPSS
65 0  20 50 0.0988421 PSS NA NA NasiriPSS
65 1  20 50 0.0877895 PSS NA NA NasiriPSS
65 2  20 50 0.119368 PSS NA NA NasiriPSS
65 3  20 50 0.0941053 PSS NA NA NasiriPSS
65 4  20 50 0.117263 PSS NA NA NasiriPSS
65 5  20 50 0.0957895 PSS NA NA NasiriPSS
65 6  20 50 0.120316 PSS NA NA NasiriPSS
65 7  20 50 0.0884211 PSS NA NA NasiriPSS
65 8  20 50 0.103474 PSS NA NA NasiriPSS
65 9  20 50 0.0948421 PSS NA NA NasiriPSS
66 0  20 50 0.0988421 PSS NA NA NasiriPSS
66 1  20 50 0.0877895 PSS NA NA NasiriPSS
66 2  20 50 0.119368 PSS NA NA NasiriPSS
66 3  20 50 0.0941053 PSS NA NA NasiriPSS
66 4  20 50 0.117263 PSS NA NA NasiriPSS
66 5  20 50 0.0957895 PSS NA NA NasiriPSS
66 6  20 50 0.120316 PSS NA NA NasiriPSS
66 7  20 50 0.0884211 PSS NA NA NasiriPSS
66 8  20 50 0.103474 PSS NA NA NasiriPSS
66 9  20 50 0.0948421 PSS NA NA NasiriPSS
67 0  20 50 0.0988421 PSS NA NA NasiriPSS
67 1  20 50 0.0877895 PSS NA NA NasiriPSS
67 2  20 50 0.119368 PSS NA NA NasiriPSS
67 3  20 50 0.0941053 PSS NA NA NasiriPSS
67 4  20 50 0.117263 PSS NA NA NasiriPSS
67 5  20 50 0.0957895 PSS NA NA NasiriPSS
67 6  20 50 0.120316 PSS NA NA NasiriPSS
67 7  20 50 0.0884211 PSS NA NA NasiriPSS
67 8  20 50 0.103474 PSS NA NA NasiriPSS
67 9  20 50 0.0948421 PSS NA NA NasiriPSS
68 0  20 50 0.0988421 PSS NA NA NasiriPSS
68 1  20 50 0.0877895 PSS NA NA NasiriPSS
68 2  20 50 0.119368 PSS NA NA NasiriPSS
68 3  20 50 0.0941053 PSS NA NA NasiriPSS
68 4  20 50 0.117263 PSS NA NA NasiriPSS
68 5  20 50 0.0957895 PSS NA NA NasiriPSS
68 6  20 50 0.120316 PSS NA NA NasiriPSS
68 7  20 50 0.0884211 PSS NA NA NasiriPSS
68 8  20 50 0.103474 PSS NA NA NasiriPSS
68 9  20 50 0.0948421 PSS NA NA NasiriPSS
69 0  20 50 0.0988421 PSS NA NA NasiriPSS
69 1  20 50 0.0877895 PSS NA NA NasiriPSS
69 2  20 50 0.119368 PSS NA NA NasiriPSS
69 3  20 50 0.0941053 PSS NA NA NasiriPSS
69 4  20 50 0.117263 PSS NA NA NasiriPSS
69 5  20 50 0.0957895 PSS NA NA NasiriPSS
69 6  20 50 0.120316 PSS NA NA NasiriPSS
69 7  20 50 0.0884211 PSS NA NA NasiriPSS
69 8  20 50 0.103474 PSS NA NA NasiriPSS
69 9  20 50 0.0948421 PSS NA NA NasiriPSS
70 0  20 50 0.0988421 PSS NA NA NasiriPSS
70 1  20 50 0.0877895 PSS NA NA NasiriPSS
70 2  20 50 0.119368 PSS NA NA NasiriPSS
70 3  20 50 0.0941053 PSS NA NA NasiriPSS
70 4  20 50 0.117263 PSS NA NA NasiriPSS
70 5  20 50 0.0957895 PSS NA NA NasiriPSS
70 6  20 50 0.120316 PSS NA NA NasiriPSS
70 7  20 50 0.0884211 PSS NA NA NasiriPSS
70 8  20 50 0.103474 PSS NA NA NasiriPSS
70 9  20 50 0.0948421 PSS NA NA NasiriPSS
71 0  20 100 0.0752632 PSS NA NA NasiriPSS
71 1  20 100 0.0892632 PSS NA NA NasiriPSS
71 2  20 100 0.0923684 PSS NA NA NasiriPSS
71 3  20 100 0.124947 PSS NA NA NasiriPSS
71 4  20 100 0.103895 PSS NA NA NasiriPSS
71 5  20 100 0.110368 PSS NA NA NasiriPSS
71 6  20 100 0.114263 PSS NA NA NasiriPSS
71 7  20 100 0.122211 PSS NA NA NasiriPSS
71 8  20 100 0.106105 PSS NA NA NasiriPSS
71 9  20 100 0.0943684 PSS NA NA NasiriPSS
72 0  20 100 0.0752632 PSS NA NA NasiriPSS
72 1  20 100 0.0892632 PSS NA NA NasiriPSS
72 2  20 100 0.0923684 PSS NA NA NasiriPSS
72 3  20 100 0.124947 PSS NA NA NasiriPSS
72 4  20 100 0.103895 PSS NA NA NasiriPSS
72 5  20 100 0.110368 PSS NA NA NasiriPSS
72 6  20 100 0.114263 PSS NA NA NasiriPSS
72 7  20 100 0.122211 PSS NA NA NasiriPSS
72 8  20 100 0.106105 PSS NA NA NasiriPSS
72 9  20 100 0.0943684 PSS NA NA NasiriPSS
73 0  20 100 0.0752632 PSS NA NA NasiriPSS
73 1  20 100 0.0892632 PSS NA NA NasiriPSS
73 2  20 100 0.0923684 PSS NA NA NasiriPSS
73 3  20 100 0.124947 PSS NA NA NasiriPSS
73 4  20 100 0.103895 PSS NA NA NasiriPSS
73 5  20 100 0.110368 PSS NA NA NasiriPSS
73 6  20 100 0.114263 PSS NA NA NasiriPSS
73 7  20 100 0.122211 PSS NA NA NasiriPSS
73 8  20 100 0.106105 PSS NA NA NasiriPSS
73 9  20 100 0.0943684 PSS NA NA NasiriPSS
74 0  20 100 0.0752632 PSS NA NA NasiriPSS
74 1  20 100 0.0892632 PSS NA NA NasiriPSS
74 2  20 100 0.0923684 PSS NA NA NasiriPSS
74 3  20 100 0.124947 PSS NA NA NasiriPSS
74 4  20 100 0.103895 PSS NA NA NasiriPSS
74 5  20 100 0.110368 PSS NA NA NasiriPSS
74 6  20 100 0.114263 PSS NA NA NasiriPSS
74 7  20 100 0.122211 PSS NA NA NasiriPSS
74 8  20 100 0.106105 PSS NA NA NasiriPSS
74 9  20 100 0.0943684 PSS NA NA NasiriPSS
75 0  20 100 0.0752632 PSS NA NA NasiriPSS
75 1  20 100 0.0892632 PSS NA NA NasiriPSS
75 2  20 100 0.0923684 PSS NA NA NasiriPSS
75 3  20 100 0.124947 PSS NA NA NasiriPSS
75 4  20 100 0.103895 PSS NA NA NasiriPSS
75 5  20 100 0.110368 PSS NA NA NasiriPSS
75 6  20 100 0.114263 PSS NA NA NasiriPSS
75 7  20 100 0.122211 PSS NA NA NasiriPSS
75 8  20 100 0.106105 PSS NA NA NasiriPSS
75 9  20 100 0.0943684 PSS NA NA NasiriPSS
76 0  20 100 0.0752632 PSS NA NA NasiriPSS
76 1  20 100 0.0892632 PSS NA NA NasiriPSS
76 2  20 100 0.0923684 PSS NA NA NasiriPSS
76 3  20 100 0.124947 PSS NA NA NasiriPSS
76 4  20 100 0.103895 PSS NA NA NasiriPSS
76 5  20 100 0.110368 PSS NA NA NasiriPSS
76 6  20 100 0.114263 PSS NA NA NasiriPSS
76 7  20 100 0.122211 PSS NA NA NasiriPSS
76 8  20 100 0.106105 PSS NA NA NasiriPSS
76 9  20 100 0.0943684 PSS NA NA NasiriPSS
77 0  20 100 0.0752632 PSS NA NA NasiriPSS
77 1  20 100 0.0892632 PSS NA NA NasiriPSS
77 2  20 100 0.0923684 PSS NA NA NasiriPSS
77 3  20 100 0.124947 PSS NA NA NasiriPSS
77 4  20 100 0.103895 PSS NA NA NasiriPSS
77 5  20 100 0.110368 PSS NA NA NasiriPSS
77 6  20 100 0.114263 PSS NA NA NasiriPSS
77 7  20 100 0.122211 PSS NA NA NasiriPSS
77 8  20 100 0.106105 PSS NA NA NasiriPSS
77 9  20 100 0.0943684 PSS NA NA NasiriPSS
78 0  20 100 0.0752632 PSS NA NA NasiriPSS
78 1  20 100 0.0892632 PSS NA NA NasiriPSS
78 2  20 100 0.0923684 PSS NA NA NasiriPSS
78 3  20 100 0.124947 PSS NA NA NasiriPSS
78 4  20 100 0.103895 PSS NA NA NasiriPSS
78 5  20 100 0.110368 PSS NA NA NasiriPSS
78 6  20 100 0.114263 PSS NA NA NasiriPSS
78 7  20 100 0.122211 PSS NA NA NasiriPSS
78 8  20 100 0.106105 PSS NA NA NasiriPSS
78 9  20 100 0.0943684 PSS NA NA NasiriPSS
79 0  20 100 0.0752632 PSS NA NA NasiriPSS
79 1  20 100 0.0892632 PSS NA NA NasiriPSS
79 2  20 100 0.0923684 PSS NA NA NasiriPSS
79 3  20 100 0.124947 PSS NA NA NasiriPSS
79 4  20 100 0.103895 PSS NA NA NasiriPSS
79 5  20 100 0.110368 PSS NA NA NasiriPSS
79 6  20 100 0.114263 PSS NA NA NasiriPSS
79 7  20 100 0.122211 PSS NA NA NasiriPSS
79 8  20 100 0.106105 PSS NA NA NasiriPSS
79 9  20 100 0.0943684 PSS NA NA NasiriPSS
80 0  20 100 0.0752632 PSS NA NA NasiriPSS
80 1  20 100 0.0892632 PSS NA NA NasiriPSS
80 2  20 100 0.0923684 PSS NA NA NasiriPSS
80 3  20 100 0.124947 PSS NA NA NasiriPSS
80 4  20 100 0.103895 PSS NA NA NasiriPSS
80 5  20 100 0.110368 PSS NA NA NasiriPSS
80 6  20 100 0.114263 PSS NA NA NasiriPSS
80 7  20 100 0.122211 PSS NA NA NasiriPSS
80 8  20 100 0.106105 PSS NA NA NasiriPSS
80 9  20 100 0.0943684 PSS NA NA NasiriPSS
